,document,clause,severity,a,ch,cr,j,law,ltd,ter,use
9154,Evernote,"Redwood City, California 94063 USA",0,0,0,0,0,0,0,0,0
9155,Evernote,Attention: Legal Notice,0,0,0,0,0,0,0,0,0
9156,Evernote,Anything Else?,0,0,0,0,0,0,0,0,0
9157,Evernote,"A couple of final, but important, points.",0,0,0,0,0,0,0,0,0
9158,Evernote,"First, these Terms constitute the entire agreement between you and Evernote and govern your use of the Service, except for, and then only to the extent that you have entered into a Separate Agreement.",0,0,0,0,0,0,0,0,0
9159,Evernote,These Terms supersede any prior agreements or earlier versions of these Terms between you and Evernote for the use of the Service as of the Effective Date indicated at the top of these Terms.,0,0,0,0,0,0,0,0,0
9160,Evernote,"If, through accessing or using the Service, you utilize or obtain any product or service from a third party, you may additionally be subject to such third party’s terms and conditions applicable thereto, and these Terms shall not affect your legal relationship with such third party.",0,0,0,0,0,0,0,0,0
9161,Evernote,"Second, you acknowledge and agree that each affiliate of Evernote shall be a third party beneficiary to these Terms and that such other companies shall be entitled to directly enforce, and rely upon, any provision of these Terms which confers a benefit on (or provides rights in favor of) them.",0,0,0,0,0,0,0,0,0
9162,Evernote,"Other than this, no other person or company shall be a third party beneficiary to these Terms.",0,0,0,0,0,0,0,0,0
9163,Evernote,"Finally, the section headings in these Terms of Service are for convenience only and have no legal or contractual effect.",0,0,0,0,0,0,0,0,0
9164,Onavo,Terms of Service,0,0,0,0,0,0,0,0,0
9165,Onavo,"BY USING THE SERVICES, YOU HEREBY ACKNOWLEDGE AND AGREE THAT YOU HAVE READ AND UNDERSTAND THIS AGREEMENT AND AGREE TO BE LEGALLY BOUND BY IT.",2,0,0,0,0,0,0,0,1
9166,Onavo,"THIS TERMS OF SERVICE AGREEMENT (THE ""AGREEMENT"") GOVERNS YOUR USE OF ONAVO MOBILE LTD’S AND ONAVO INC'S (""ONAVO"", ""WE"", ""OUR"", OR ""US"") MOBILE DATA USAGE REDUCTION SOFTWARE APPLICATIONS (THE ""APPS""), THE ONAVO WEBSITE AT WWW.ONAVO.COM (THE ""WEBSITE""), AND OTHER WEBSITES AND ONLINE SERVICES THAT LINK TO THESE TERMS (COLLECTIVELY, INCLUDING THE APPS AND THE WEBSITE, THE ""SERVICES"").",0,0,0,0,0,0,0,0,0
9167,Onavo,PLEASE READ THIS AGREEMENT CAREFULLY BEFORE USING THE SERVICES.,0,0,0,0,0,0,0,0,0
9168,Onavo,"IF YOU DO NOT AGREE WITH THE TERMS AND CONDITIONS IN THIS AGREEMENT, YOU MAY NOT INSTALL, ACCESS OR USE THE SERVICES.",0,0,0,0,0,0,0,0,0
9169,Onavo,"This Agreement applies to the use of the Services and any Content (defined below) included therein by every computer or other communication means (such as cellular phones, wireless mobile devices, PDA's, etc.).",0,0,0,0,0,0,0,0,0
9170,Onavo,This Agreement further applies to the use of the Services via the Internet or any other communication networks.,0,0,0,0,0,0,0,0,0
9171,Onavo,"For your reference, a Definitions section is included at the end of this Agreement.",0,0,0,0,0,0,0,0,0
9172,Onavo,You affirm that you are at least 13 years old.,0,0,0,0,0,0,0,0,0
9173,Onavo,If you are under 13 years of age you may not use the Services.,0,0,0,0,0,0,0,0,0
9174,Onavo,"THESE TERMS CONTAIN A BINDING ARBITRATION AGREEMENT AND CLASS ACTION WAIVER, WHICH STATE THAT YOU AND ONAVO AGREE TO RESOLVE CERTAIN DISPUTES THROUGH BINDING INDIVIDUAL ARBITRATION AND GIVE UP ANY RIGHT TO HAVE THOSE DISPUTES DECIDED BY A JUDGE OR JURY.",2,1,0,0,0,0,0,0,0
9175,Onavo,YOU MAY OPT OUT OF THIS PART OF THE TERMS.,0,0,0,0,0,0,0,0,0
9176,Onavo,SEE SECTION 20.3.,0,0,0,0,0,0,0,0,0
9177,Onavo,PLEASE READ THEM CAREFULLY.,0,0,0,0,0,0,0,0,0
9178,Onavo,1.,0,0,0,0,0,0,0,0,0
9179,Onavo,The Services,0,0,0,0,0,0,0,0,0
9180,Onavo,"Onavo provides Apps that perform functions like compressing mobile data, analyzing mobile data usage, and helping to secure mobile data communications on certain mobile platforms and communication networks.",0,0,0,0,0,0,0,0,0
9181,Onavo,"By using the Apps, your access to the Internet through your device may be routed through Onavo's servers, which, among other things, may compress the data transmitted and reduce the volume of your downloads and/or uploads, analyze your mobile data usage, or help secure your information, for your benefit.",0,0,0,0,0,0,0,0,0
9182,Onavo,"For more information about Onavo's Services, please visit the Website.",0,0,0,0,0,0,0,0,0
9183,Onavo,2.,0,0,0,0,0,0,0,0,0
9184,Onavo,Grant of License,0,0,0,0,0,0,0,0,0
9185,Onavo,"Onavo grants you a limited, non-exclusive, non-transferable, revocable license, without right to sub-license, to access and use the Services, solely for your own personal purposes, subject to the terms and condition of this Agreement.",0,0,0,0,0,0,0,0,0
9186,Onavo,All rights not expressly granted herein are reserved by Onavo.,0,0,0,0,0,0,0,0,0
9187,Onavo,"You may not interfere in any manner with the functionality of the Services or use the Services in any way that breaches any code of conduct, policy or other notice applicable to the Services.",0,0,0,0,0,0,0,0,0
9188,Onavo,3.,0,0,0,0,0,0,0,0,0
9189,Onavo,IP Ownership,0,0,0,0,0,0,0,0,0
9190,Onavo,"Onavo alone shall own all rights, title and interest evidenced by, embodied in, and/or attached/connected/related to the Services, including, but not limited to, all related Intellectual Property Rights (defined below) in and to the Services, the Content, Onavo Technology (defined below) and any suggestions, ideas, enhancement requests, feedback, recommendations or other information provided by you or any other party relating to the Services.",0,0,0,0,0,0,0,0,0
9191,Onavo,"Onavo's name, trademarks, service marks, logos, and the product names associated with the Services are trademarks and/or service marks and/or trade names owned by Onavo or third parties who licensed their rights to Onavo, and no right or license is granted hereunder to use them.",0,0,0,0,0,0,0,0,0
9192,Onavo,The Onavo Apps and any software that is made available to download from the Website is copyrighted and is subject to this Agreement.,0,0,0,0,0,0,0,0,0
9193,Onavo,"Any reproduction or redistribution of the Apps or the software not in accordance with this Agreement is expressly prohibited, and may result in civil and criminal penalties.",0,0,0,0,0,0,0,0,0
9194,Onavo,"Unless otherwise expressly permitted in this Agreement, you may not copy, distribute, display or perform publicly, sublicense, decompile, disassemble, reduce to human readable form, execute publicly, make available to the public, adapt, make commercial use, process, compile, translate, sell, lend, rent, reverse engineer, combine with other software, modify or create derivative works of any of the Services, which are subject to Intellectual Property Rights or other proprietary rights, either by yourself or by a third party on your behalf, in any way or by any means, including, but not limited to electronic, mechanical or optical means, other than as expressly permitted in this Agreement.",0,0,0,0,0,0,0,0,0
9195,Onavo,"You may not adapt or use otherwise any name, mark or logo that is identical, or confusingly similar to any of Onavo's trademarks.",0,0,0,0,0,0,0,0,0
9196,Onavo,"When used with Onavo's permission, all trademarks must be identified as trademarks of Onavo using the appropriate symbol (e.g., ™ or ®).",0,0,0,0,0,0,0,0,0
9197,Onavo,"You must avoid any action or omission which may dilute, or tarnish Onavo's goodwill or reputation.",0,0,0,0,0,0,0,0,0
9198,Onavo,"You agree to abide by all messages and signs pertaining to proprietary rights, such as – Copyright mark [©] or Trademark [® or ™] accompanying the Content.",0,0,0,0,0,0,0,0,0
9199,Onavo,"You agree to retain and not to distort, remove or tamper with any trademark, logo, copyright or other intellectual property notice appearing on or contained within the Services, whether of Onavo or any other third parties.",0,0,0,0,0,0,0,0,0
9200,Onavo,"We do not claim ownership over content, such as text and images, that you may upload through the Services.",0,0,0,0,0,0,0,0,0
9201,Onavo,"However, when you do so, you represent and warrant that you are the rightful owner of all rights to that content or that you are licensed by the rightful owners to post and use such content on the Internet through the Services, in accordance with these terms.",0,0,0,0,0,0,0,0,0
9202,Onavo,"Without derogating from the foregoing, Onavo does not endorse or assume any responsibility with respect to content posted by users through the Services and marked improperly.",0,0,0,0,0,0,0,0,0
9203,Onavo,"This Agreement does not convey to you any ownership interest in or to the Services, but only a limited and revocable right of use in accordance with the terms of this Agreement.",0,0,0,0,0,0,0,0,0
9204,Onavo,Nothing in this Agreement constitutes a waiver of Onavo's Intellectual Property Rights under any law.,0,0,0,0,0,0,0,0,0
9205,Onavo,Use of the Services in violation of the limited license granted hereunder will result in the termination of this license and may expose you to claims for damages.,0,0,0,0,0,0,0,0,0
9206,Onavo,"You agree to take all necessary steps to prevent any unauthorized disclosure or use of the Services, or any part thereof, by others.",0,0,0,0,0,0,0,0,0
9207,Onavo,Installing or using the Services on your mobile device transmits to Onavo certain information about your device and how you use it in connection with the services.,0,0,0,0,0,0,0,0,0
9208,Onavo,"For example, we may receive information such as the type of device you use, its operating system, your mobile carrier, your device identifier, applications you have installed, your usage of applications and their data consumption and the activities you have undertaken in relation to the Services.",0,0,0,0,0,0,0,0,0
9209,Onavo,By installing or using the Services you agree that we can receive this information.,0,0,0,0,0,0,0,0,0
9210,Onavo,You further represent and warrant that you are the rightful owner of all such data that Onavo collects or that you are permitted by the rightful owners to grant us the rights to use it in accordance with this Agreement.,0,0,0,0,0,0,0,0,0
9211,Onavo,4.,0,0,0,0,0,0,0,0,0
9212,Onavo,Responsibilities and Acceptable Use of the Services,0,0,0,0,0,0,0,0,0
9213,Onavo,4.1.,0,0,0,0,0,0,0,0,0
9214,Onavo,You are responsible for all of the acts or omissions associated with your access and use of the Services and the access and use of the Services by anyone on your behalf.,0,0,0,0,0,0,0,0,0
9215,Onavo,"You will abide by all applicable local, state, national and foreign laws, treaties and regulations in connection with your use of the Services, including without limitation those related to data privacy, international communications and the transmission of technical or personal data.",0,0,0,0,0,0,0,0,0
9216,Onavo,You will comply with any instructions concerning access to and/or use of the Services that Onavo may offer from time to time.,0,0,0,0,0,0,0,0,0
9217,Onavo,4.2.,0,0,0,0,0,0,0,0,0
9218,Onavo,"You specifically agree not to, in any way: (i) access (or attempt to access) the Services by any unauthorized or automated means, other than through the interface that is provided by Onavo; (ii) breach this Agreement or any other applicable rules and instructions that we may convey with respect to the use of the Services; (iii) interfere with or disrupt the integrity or damage the performance of the Services or any other computer system or network or circumvent or manipulate the operation, or functionality of the Services, including any hosting services provided to facilitate the Services; (iv) use the Services for commercial purposes; including but not limited to, sending commercial email solicitation or advertisements, or any unsolicited bulk e-mail or unsolicited commercial e-mail or any activities that violate anti-spamming laws and regulations; (v) post false, inaccurate, or misleading content or content which is not compatible with the rules of behavior in any of the Services; (vi) use robots, crawlers and similar applications to collect and compile Content from the Services, for the purposes of competing with the Services, or in such ways that might impair or disrupt the Services' functionality; (vii) impersonate any person or entity, or make any false statement pertaining to your identity, employment, agency or affiliation with any person or entity; (viii) collect or process personally identifying information of the Services' users without their explicit consent; (ix) post commercial content, including advertisements, sponsorships, solicitations, endorsements and public relations material, except as expressly permitted and in designated zones only; (x) export illegally any controlled or restricted items, including software, algorithms, or other data that is subject to export laws; (xi) engage in any illegal activities, including advertising, transmitting, or otherwise making available gambling sites or services or disseminating, promoting or facilitating child pornography; (xii) violate the security or integrity of any network, computer or communications system, software application, or network or computing device involved in the Services; (xiii) interfere with the proper functioning of any System, including deliberate attempts to overload a system by mail bombing or flooding techniques; (xiv) send, store, provide or link through the Services to any content or material that may reasonably be deemed as:",0,0,0,0,0,0,0,0,0
